Error,Correction,Masked Context,Phoneme Seq,S-Capade Candidates,PySpell Candidates,Combined Candidates,S-Capade Ranked,PySpell Ranked,Combined Ranked
desings,designs,the possibilities of alternative car ***mask*** and engines will soon be,D IH S IH NG Z,"['dressings', 'dissing', 'facings', 'casings', 'dealings', 'billings', 'doings', 'fittings', 'pickings', 'drawings']",['designs'],"['dissing', 'facings', 'billings', 'dealings', 'doings', 'dressings', 'drawings', 'casings', 'fittings', 'pickings', 'designs']","['fittings', 'drawings', 'billings', 'casings', 'dealings', 'doings', 'dressings', 'dissing', 'facings', 'pickings']",['designs'],"['designs', 'fittings', 'drawings', 'billings', 'casings', 'dealings', 'doings', 'dressings', 'dissing', 'facings', 'pickings']"
substities,subsidies,influnce can lead to large ***mask*** and tax advantages in the,S AH B S T IH T IY Z,"['subsidies', 'societies']","['substitutes', 'subsidies', 'subtitles', 'sub-titles']","['societies', 'subtitles', 'sub-titles', 'substitutes', 'subsidies']","['subsidies', 'societies']","['subsidies', 'substitutes', 'sub-titles', 'subtitles']","['subsidies', 'societies', 'substitutes', 'subtitles', 'sub-titles']"
startet,started,very fast if it has ***mask*** some might say that there,S T AA R T AH T,"['started', 'startup', 'starlet', 'startle', 'started', 'stardom', 'smarted', 'starlit', 'starting', 'starters']","['started', 'starter', 'starlet']","['starters', 'started', 'starter', 'startup', 'starlit', 'stardom', 'smarted', 'startle', 'starlet', 'starting']","['started', 'smarted', 'startle', 'starting', 'starters', 'startup', 'starlit', 'stardom', 'starlet']","['started', 'starlet', 'starter']","['started', 'smarted', 'startle', 'starting', 'starters', 'startup', 'starlit', 'stardom', 'starlet', 'starter']"
influencial,influential,to be as competetive and ***mask*** as they are now this,IH N F L UW EH N SH AH L,"['influential', 'inferential', 'influenza']",['influential'],"['inferential', 'influential', 'influenza']","['influential', 'inferential', 'influenza']",['influential'],"['influential', 'inferential', 'influenza']"
influnce,influence,as they are now this ***mask*** can lead to large substities,IH N F L AH N S,"['influx', 'inference', 'influence', 'insolence', 'inflates', 'instance', 'innocence', 'infant', 'difference', 'immanence', 'imminence']",['influence'],"['inference', 'insolence', 'inflates', 'difference', 'infant', 'imminence', 'influx', 'instance', 'influence', 'innocence', 'immanence']","['influence', 'difference', 'influx', 'instance', 'inflates', 'inference', 'infant', 'innocence', 'imminence', 'immanence', 'insolence']",['influence'],"['influence', 'difference', 'influx', 'instance', 'inflates', 'inference', 'infant', 'innocence', 'imminence', 'immanence', 'insolence']"
unnknown,unknown,apply a doctrine to an ***mask*** set of facts moreover facts,AH N N N OW N,"['unknown', 'unbeknown', 'unbeknown', 'unknowing', 'condone']",['unknown'],"['unbeknown', 'unknowing', 'unknown', 'condone']","['unknown', 'unknowing', 'unbeknown', 'condone']",['unknown'],"['unknown', 'unbeknown', 'unknowing', 'condone']"
regenerable,regenerate,a new technology based on ***mask*** resources that makes cars less,R IY JH EH N ER AH B AH L,[''],['regenerate'],['regenerate'],[''],['regenerate'],['regenerate']
thousends,thousands,if there will be produced ***mask*** of new films every year,TH AW Z AH N D Z,"['thousands', 'thousandth', 'thousandths', 'thousands', 'thousand', 'thousandths', 'thousandth', 'thousand']",['thousands'],"['thousands', 'thousandth', 'thousandths', 'thousand']","['thousands', 'thousand', 'thousandths', 'thousandth']",['thousands'],"['thousands', 'thousand', 'thousandths', 'thousandth']"
assistents,assistants,the near future the electronic ***mask*** within the car will be,AH S IH S T AH N T S,"['assistants', 'assistance', 'assistant', 'assessments', 'persistence', 'insistence', 'persistent', 'insistent']",['assistants'],"['assistance', 'insistence', 'assessments', 'persistence', 'assistants', 'assistant', 'insistent', 'persistent']","['assistant', 'assistance', 'assistants', 'persistent', 'assessments', 'persistence', 'insistence', 'insistent']",['assistants'],"['assistant', 'assistance', 'assistants', 'persistent', 'assessments', 'persistence', 'insistence', 'insistent']"
affort,afford,younger ones so they can ***mask*** expensive sports events or other,AH F AO R T,"['afford', 'abort', 'assort', 'fought', 'apart', 'fart', 'reform', 'afoot', 'ford', 'accord']","['afford', 'alfort', 'effort']","['ford', 'afoot', 'fart', 'apart', 'accord', 'alfort', 'abort', 'assort', 'afford', 'reform', 'fought', 'effort']","['afford', 'ford', 'reform', 'assort', 'fart', 'apart', 'afoot', 'accord', 'fought', 'abort']","['afford', 'alfort', 'effort']","['afford', 'ford', 'reform', 'assort', 'fart', 'apart', 'afoot', 'accord', 'alfort', 'fought', 'effort', 'abort']"
refeere,referee,and generalists with generalists i ***mask*** to people who have a,R IH F IH R,"['revere', 'riffing', 'refer', 'emir', 'referring', 'sphere', 'riffs', 'rift', 'riffed', 'riffle']",['referee'],"['referee', 'emir', 'referring', 'riffs', 'rift', 'revere', 'riffing', 'riffed', 'riffle', 'refer', 'sphere']","['refer', 'referring', 'sphere', 'rift', 'revere', 'riffs', 'riffing', 'riffed', 'riffle', 'emir']",['referee'],"['refer', 'referring', 'referee', 'sphere', 'rift', 'revere', 'riffs', 'riffing', 'riffed', 'riffle', 'emir']"
ofthen,often,has to many specialists and ***mask*** they forget about what the,AO F AH N,"['often', 'awful', 'office', 'oren', 'auden', 'orson', 'organ', 'officer', 'aachen', 'offing']","['ofthe', 'often']","['auden', 'orson', 'officer', 'awful', 'oren', 'often', 'ofthe', 'aachen', 'office', 'organ', 'offing']","['often', 'offing', 'office', 'officer', 'oren', 'awful', 'organ', 'orson', 'aachen', 'auden']","['often', 'ofthe']","['often', 'offing', 'ofthe', 'office', 'officer', 'oren', 'awful', 'organ', 'orson', 'aachen', 'auden']"
varyity,varsity,a lot of a huge ***mask*** of topics but the need,V ER AY IH T IY,"['variety', 'verity', 'vanity', 'veracity', 'varieties', 'virility', 'nicety', 'levity', 'verdict']",['varsity'],"['veracity', 'verity', 'vanity', 'variety', 'nicety', 'levity', 'virility', 'verdict', 'varieties', 'varsity']","['variety', 'varieties', 'verity', 'vanity', 'virility', 'verdict', 'nicety', 'levity', 'veracity']",['varsity'],"['variety', 'varieties', 'verity', 'vanity', 'virility', 'verdict', 'nicety', 'varsity', 'levity', 'veracity']"
expirience,experience,of academics during my work ***mask*** i saw that sometimes it,IH K S P IH R IY AH N S,"['experience', 'experienced', 'expedience', 'experiences', 'experiencing', 'inexperience']",['experience'],"['expedience', 'experience', 'experiences', 'inexperience', 'experienced', 'experiencing']","['experience', 'experiences', 'inexperience', 'experienced', 'expedience', 'experiencing']",['experience'],"['experience', 'experiences', 'inexperience', 'experienced', 'expedience', 'experiencing']"
inovative,innovative,up with something new and ***mask*** i think there are also,IH N AH V EY T IH V,"['innovative', 'innovative', 'innovated', 'innovating', 'innovators', 'invasive', 'innovated', 'innovator', 'innovates', 'innovating']",['innovative'],"['innovators', 'innovates', 'innovating', 'innovator', 'innovative', 'invasive', 'innovated']","['innovative', 'innovators', 'innovating', 'innovator', 'innovates', 'innovated', 'invasive']",['innovative'],"['innovative', 'innovators', 'innovator', 'innovating', 'innovates', 'innovated', 'invasive']"
specialiye,specialize,get a broad knowledge or ***mask*** on one subjet it is,S P EH SH AH L IY,"['specially', 'specials', 'special', 'especially', 'especially', 'specially', 'speedily', 'speckled', 'steadily', 'spatial', 'spacial']","['specialize', 'specialise']","['special', 'spatial', 'especially', 'specialize', 'specially', 'steadily', 'spacial', 'speckled', 'specialise', 'speedily', 'specials']","['especially', 'speckled', 'special', 'speedily', 'specially', 'specials', 'steadily', 'spatial', 'spacial']","['specialize', 'specialise']","['especially', 'speckled', 'special', 'specialize', 'specialise', 'speedily', 'specially', 'specials', 'steadily', 'spatial', 'spacial']"
subjet,subject,knowledge or specialiye on one ***mask*** it is important that one,S AH B JH EH T,"['subset', 'sublet', 'subject', 'submit', 'subvert', 'subject', 'sunset', 'subjects', 'tibet', 'babette']","['sublet', 'subset', 'subject', 'sujet']","['babette', 'submit', 'subject', 'sujet', 'subjects', 'subset', 'tibet', 'sublet', 'subvert', 'sunset']","['subject', 'subjects', 'sublet', 'subvert', 'sunset', 'subset', 'tibet', 'submit', 'babette']","['subject', 'sublet', 'sujet', 'subset']","['subject', 'subjects', 'sublet', 'subvert', 'sunset', 'sujet', 'subset', 'tibet', 'submit', 'babette']"
knowlege,knowledge,in favour of a broad ***mask*** i want to mention if,N AA L AH JH,"['knowledge', 'knowledge', 'mileage', 'college', 'village', 'nolan', 'homage', 'solid', 'wattage', 'nodded']",['knowledge'],"['solid', 'mileage', 'nodded', 'homage', 'knowledge', 'nolan', 'wattage', 'college', 'village']","['village', 'college', 'knowledge', 'solid', 'mileage', 'nodded', 'homage', 'wattage', 'nolan']",['knowledge'],"['village', 'college', 'knowledge', 'solid', 'mileage', 'nodded', 'homage', 'wattage', 'nolan']"
beeings,beings,these things instead of human ***mask*** than you have to watch,B IY IH NG Z,"['beings', 'brings', 'bearings', 'hearings', 'burnings', 'beans', 'sayings', 'being', 'beatings', 'bangs']",['beings'],"['beings', 'being', 'bearings', 'burnings', 'beatings', 'hearings', 'bangs', 'sayings', 'beans', 'brings']","['being', 'beings', 'sayings', 'beans', 'beatings', 'brings', 'burnings', 'bangs', 'bearings', 'hearings']",['beings'],"['being', 'beings', 'sayings', 'beans', 'beatings', 'brings', 'burnings', 'bangs', 'bearings', 'hearings']"
substitue,substitute,which is able to partially ***mask*** a car according to me,S AH B S T IH CH UW,[''],['substitute'],['substitute'],[''],['substitute'],['substitute']
nearlz,nearly,especially in the industrialized countries ***mask*** everz family has one or,N IH R L Z,"['nearly', 'nails', 'knowles', 'niles', 'mills', 'mils', 'pills', 'chills', 'bills', 'sills']",['nearly'],"['mills', 'niles', 'mils', 'nearly', 'chills', 'sills', 'pills', 'nails', 'bills', 'knowles']","['nearly', 'sills', 'mils', 'bills', 'chills', 'mills', 'pills', 'knowles', 'niles', 'nails']",['nearly'],"['nearly', 'sills', 'mils', 'bills', 'chills', 'mills', 'pills', 'knowles', 'niles', 'nails']"
unsustitutable,unsubstitutable,because cars have become an ***mask*** part of daily life as,AH N S AH S T IH T UW T AH B AH L,[''],['unsustitutable'],['unsustitutable'],[''],['unsustitutable'],['unsustitutable']
achived,achieved,but this will perhaps be ***mask*** in in more than twenty,AH CH AY V D,"['achieved', 'achiever', 'chimed', 'chives', 'achieves', 'unpaved', 'child', 'dived', 'arrived', 'assigned']","['achieved', 'archived']","['achiever', 'achieved', 'chimed', 'child', 'assigned', 'chives', 'archived', 'unpaved', 'achieves', 'dived', 'arrived']","['achieved', 'arrived', 'chimed', 'unpaved', 'achiever', 'achieves', 'assigned', 'child', 'dived', 'chives']","['achieved', 'archived']","['achieved', 'arrived', 'chimed', 'archived', 'unpaved', 'achiever', 'achieves', 'assigned', 'child', 'dived', 'chives']"
prognose,prognosis,difficult to make such a ***mask*** about the future because technological,P R AA G N OW S,"['progress', 'province', 'province', 'prognosis', 'prognoses']",['prognoses'],"['province', 'prognoses', 'prognosis', 'progress']","['progress', 'province', 'prognoses', 'prognosis']",['prognoses'],"['progress', 'province', 'prognoses', 'prognosis']"
everz,every,in the industrialized countries nearlz ***mask*** family has one or more,EH V ER Z,"['avers', 'overs', 'eggers', 'enters', 'every', 'errors', 'rivers', 'ebbs', 'rovers', 'eaves', 'eves']","['every', 'evers', 'evert', 'ever']","['avers', 'eggers', 'ebbs', 'errors', 'eaves', 'ever', 'enters', 'every', 'overs', 'rivers', 'rovers', 'evers', 'eves', 'evert']","['every', 'ebbs', 'eves', 'avers', 'rivers', 'eggers', 'rovers', 'eaves', 'enters', 'errors', 'overs']","['every', 'ever', 'evert', 'evers']","['every', 'ebbs', 'ever', 'evers', 'evert', 'eves', 'avers', 'rivers', 'eggers', 'rovers', 'eaves', 'enters', 'errors', 'overs']"
oyone,ozone,carbon dioxide which damages the ***mask*** lazer and contributes to global,OY OW N,"['don\'t"", \'shown', 'shone', 'tone', 'loan', 'lone', 'hone', 'rhone', 'roan', 'bone']","['odone', 'ozone']","['hone', 'odone', 'roan', 'rhone\', ""don\'t"", \'bone', 'lone', 'shown', 'loan', 'tone', 'ozone', 'shone']","['hone', 'bone', 'rhone\', ""don\'t"", \'roan', 'tone', 'lone', 'loan', 'shown', 'shone']","['ozone', 'odone']","['ozone', 'hone', 'bone', 'rhone\', ""don\'t"", \'odone', 'roan', 'tone', 'lone', 'loan', 'shown', 'shone']"
unsubstituable,unsubstituable,is hard to imagine and ***mask*** i think also in twenty,AH N S AH B S T IH CH UW AH B AH L,[''],['unsubstituable'],['unsubstituable'],[''],['unsubstituable'],['unsubstituable']
increses,increases,connected to that environmental pollution ***mask*** at this point of time,IH N K R IY Z AH Z,"['increases', 'increases', 'decreases']",['increases'],"['decreases', 'increases']","['increases', 'decreases']",['increases'],"['increases', 'decreases']"
bz,by,daily life this is shown ***mask*** the fact that especially in,B IY T IY Z IY,"['beaters', 'breezy', 'booties', 'wheaties', 'beatles', 'beetles', 'batteries', 'beatings', 'meteors', 'beastly']","['b+', 'bg', 'bt', 'bc', 'bq', 'nz', 'bn', 'bf', 'b', 'yz', 'dz', 'bp', 'b.', 'bx', 'bd', 'baz', 'b1', 'by', 'zz', 'bzw', 'ba', 'hz', 'b6', 'b4', 'lz', 'bo', 'bw', 'bb', 'be', 'boz', 'b9', 'bl', 'bu', 'bh', 'b5', 'bs', 'sz', 'b-', 'mz', 'xz', 'bj', 'bv', 'b8', 'bk', 'b2', 'bkz', 'bzz', 'b7', 'bm', 'bez', 'biz', 'iz', 'b3', 'z', 'br', 'bi', 'oz']","['batteries', 'bq', 'bf', 'b', 'yz', 'bp', 'b.', 'baz', 'b1', 'zz', 'ba', 'b6', 'lz', 'booties', 'bw', 'bb', 'be', 'boz', 'bl', 'bh', 'bs', 'sz', 'b-', 'mz', 'breezy', 'b2', 'bkz', 'bez', 'biz', 'iz', 'b3', 'beetles', 'z', 'br', 'bu', 'bi', 'oz', 'bg', 'b+', 'wheaties', 'bc', 'bt', 'nz', 'bn', 'dz', 'beatles', 'bx', 'bd', 'by', 'bzw', 'hz', 'b4', 'bo', 'b9', 'b5', 'xz', 'bj', 'bv', 'b8', 'bk', 'b7', 'bm', 'meteors', 'beastly', 'beaters', 'beatings', 'bzz']","['beatings', 'beastly', 'beatles', 'beaters', 'breezy', 'batteries', 'beetles', 'wheaties', 'meteors', 'booties']","['by', 'iz', 'be', 'bez', 'sz', 'xz', 'bi', 'biz', 'b+', 'bq', 'b', 'b.', 'bx', 'bd', 'bzw', 'b6', 'b4', 'bw', 'b9', 'bl', 'bh', 'b5', 'b-', 'bj', 'bv', 'b8', 'b2', 'b7', 'bm', 'b3', 'bzz', 'bg', 'mz', 'lz', 'bo', 'boz', 'bu', 'dz', 'bc', 'bf', 'bs', 'br', 'baz', 'ba', 'yz', 'b1', 'bt', 'bn', 'bp', 'zz', 'z', 'nz', 'bk', 'bkz', 'hz', 'bb', 'oz']","['by', 'iz', 'be', 'bez', 'sz', 'xz', 'biz', 'bi', 'b+', 'bg', 'bq', 'b', 'b.', 'bx', 'bd', 'bzw', 'b6', 'b4', 'bw', 'bl', 'b9', 'bh', 'b5', 'b-', 'bj', 'bv', 'b8', 'b2', 'bzz', 'b7', 'bm', 'b3', 'mz', 'lz', 'beatings', 'bo', 'boz', 'bu', 'dz', 'bc', 'bf', 'bs', 'br', 'baz', 'ba', 'yz', 'beastly', 'beatles', 'b1', 'beaters', 'bt', 'bn', 'bp', 'zz', 'z', 'nz', 'bk', 'bkz', 'breezy', 'batteries', 'beetles', 'hz', 'bb', 'wheaties', 'meteors', 'booties', 'oz']"
disadvanteges,disadvantages,microwave would list all its ***mask*** next to its advantages would,D IH S AH D V AE N T IH JH IH Z,"['disadvantages', 'disadvantaged', 'disadvantages', 'disadvantage']",['disadvantages'],"['disadvantaged', 'disadvantage', 'disadvantages']","['disadvantage', 'disadvantages', 'disadvantaged']",['disadvantages'],"['disadvantages', 'disadvantage', 'disadvantaged']"
