Error,Correction,Masked Context,Phoneme Seq,S-Capade Candidates,PySpell Candidates,Combined Candidates,S-Capade Ranked,PySpell Ranked,Combined Ranked
seperat,seperate,out if you need the advertisment sometimes it costs less money to buy the advertisment ***mask*** if you want to have a personal computer it cost less money if you buy,S EH P ER AE T,"['separate', 'separate', 'separate', 'spat', 'separates', 'stepped', 'splat', 'sceptre', 'septa', 'separates']",['seperate'],"['splat', 'separate', 'seperate', 'separates', 'stepped', 'sceptre', 'septa', 'spat']","['splat', 'separate', 'sceptre', 'stepped', 'separates', 'spat', 'septa']",['seperate'],"['splat', 'separate', 'sceptre', 'stepped', 'seperate', 'separates', 'spat', 'septa']"
explaint,explain,sometimes it is impossible to find out which product is the best or functional to ***mask*** it in a clear way let us use an example a mobil phone is a,IH K S P L EY N T,"['explained', 'explains', 'explain', 'explaining', 'complaint', 'displaced', 'misplaced']","['explain\'"", \'explains', 'explain']","['explain\'"", \'explains', 'explain', 'displaced', 'explaining', 'misplaced', 'explained', 'complaint']","['explain', 'explaining', 'explains', 'explained', 'misplaced', 'complaint', 'displaced']","['explain', 'explain\'"", \'explains']","['explain', 'explaining', 'misplaced', 'explained', 'complaint', 'displaced', 'explain\'"", \'explains']"
specilization,specialization,are not willing to invest more money and additional time on educating their employees hence ***mask*** if choosen in a smart way can give the applicant for example a significant advantage,S P EH S AH L AH Z EY SH AH N,"['specialization', 'sterilization']",['specialization'],"['specialization', 'sterilization']","['specialization', 'sterilization']",['specialization'],"['specialization', 'sterilization']"
ressource,resource,as we know it today a vehicle using a large amount of a non renewable ***mask*** or it can be the same thing just different different in shape and size but,R EH S AO R S,"['resource', 'rests', 'remorse', 'resort', 'recourse', 'outsource', 'resorts', 'racehorse', 'sorts', 'enforce']",['resource'],"['resorts', 'racehorse', 'enforce', 'remorse', 'rests', 'resort', 'resource', 'outsource', 'sorts', 'recourse']","['resource', 'resort', 'recourse', 'sorts', 'racehorse', 'enforce', 'remorse', 'rests', 'resorts', 'outsource']",['resource'],"['resource', 'resort', 'recourse', 'sorts', 'racehorse', 'enforce', 'remorse', 'rests', 'resorts', 'outsource']"
competetive,competitive,alternative fuels or engines they will try as hard as they can to be as ***mask*** and influencial as they are now this influnce can lead to large substities and tax,K AA M P AH T IH T IH V,"['competitive', 'competent']",['competitive'],"['competent', 'competitive']","['competitive', 'competent']",['competitive'],"['competitive', 'competent']"
desings,designs,too expensive for the average driver of a conventional car the possibilities of alternative car ***mask*** and engines will soon be much more attractive and new customers for new ideas will,D IH S IH NG Z,"['dressings', 'dissing', 'facings', 'casings', 'dealings', 'billings', 'doings', 'fittings', 'pickings', 'drawings']",['designs'],"['dissing', 'facings', 'billings', 'dealings', 'doings', 'dressings', 'drawings', 'casings', 'fittings', 'pickings', 'designs']","['fittings', 'drawings', 'billings', 'dealings', 'casings', 'dressings', 'doings', 'facings', 'dissing', 'pickings']",['designs'],"['designs', 'fittings', 'drawings', 'billings', 'dealings', 'casings', 'dressings', 'doings', 'facings', 'dissing', 'pickings']"
substities,subsidies,be as competetive and influencial as they are now this influnce can lead to large ***mask*** and tax advantages in the beginning of the rise of those new cars that will,S AH B S T IH T IY Z,"['subsidies', 'societies']","['substitutes', 'subsidies', 'subtitles', 'sub-titles']","['societies', 'subtitles', 'sub-titles', 'substitutes', 'subsidies']","['subsidies', 'societies']","['subsidies', 'substitutes', 'sub-titles', 'subtitles']","['subsidies', 'societies', 'substitutes', 'subtitles', 'sub-titles']"
startet,started,rise of those new cars that will make the process very fast if it has ***mask*** some might say that there will be an increase in the use of public transport,S T AA R T AH T,"['started', 'startup', 'starlet', 'startle', 'started', 'stardom', 'smarted', 'starlit', 'starting', 'starters']","['started', 'starter', 'starlet']","['starters', 'started', 'starter', 'startup', 'starlit', 'stardom', 'smarted', 'startle', 'starlet', 'starting']","['started', 'startle', 'starting', 'startup', 'smarted', 'starters', 'starlit', 'stardom', 'starlet']","['started', 'starter', 'starlet']","['started', 'startle', 'starting', 'startup', 'starter', 'smarted', 'starters', 'starlit', 'stardom', 'starlet']"
influencial,influential,or engines they will try as hard as they can to be as competetive and ***mask*** as they are now this influnce can lead to large substities and tax advantages in,IH N F L UW EH N SH AH L,"['influential', 'inferential', 'influenza']",['influential'],"['inferential', 'influential', 'influenza']","['influential', 'inferential', 'influenza']",['influential'],"['influential', 'inferential', 'influenza']"
influnce,influence,hard as they can to be as competetive and influencial as they are now this ***mask*** can lead to large substities and tax advantages in the beginning of the rise of,IH N F L AH N S,"['influx', 'inference', 'influence', 'insolence', 'inflates', 'instance', 'innocence', 'infant', 'difference', 'immanence', 'imminence']",['influence'],"['inference', 'insolence', 'inflates', 'difference', 'infant', 'imminence', 'influx', 'instance', 'influence', 'innocence', 'immanence']","['difference', 'influence', 'instance', 'inflates', 'influx', 'inference', 'innocence', 'infant', 'insolence', 'imminence', 'immanence']",['influence'],"['difference', 'influence', 'instance', 'inflates', 'influx', 'inference', 'innocence', 'infant', 'insolence', 'imminence', 'immanence']"
unnknown,unknown,behind legal doctrines only then will one be able to apply a doctrine to an ***mask*** set of facts moreover facts can be looked up in books or are available online,AH N N N OW N,"['unknown', 'unbeknown', 'unbeknown', 'unknowing', 'condone']",['unknown'],"['unbeknown', 'unknowing', 'unknown', 'condone']","['unknown', 'unknowing', 'unbeknown', 'condone']",['unknown'],"['unknown', 'unbeknown', 'unknowing', 'condone']"
regenerable,regenerate,future it is also possible that this does not happen a new technology based on ***mask*** resources that makes cars less dangerous for the environment may keep the number of cars,R IY JH EH N ER AH B AH L,[''],['regenerate'],['regenerate'],[''],['regenerate'],['regenerate']
thousends,thousands,the cinema it will never be the same again even if there will be produced ***mask*** of new films every year but when i take a look at me i see,TH AW Z AH N D Z,"['thousands', 'thousandth', 'thousandths', 'thousands', 'thousand', 'thousandths', 'thousandth', 'thousand']",['thousands'],"['thousands', 'thousandth', 'thousandths', 'thousand']","['thousands', 'thousand', 'thousandths', 'thousandth']",['thousands'],"['thousands', 'thousand', 'thousandths', 'thousandth']"
assistents,assistants,make it suitable for the conditions it will face in the near future the electronic ***mask*** within the car will be 100 percent responsible for the driving and the car will,AH S IH S T AH N T S,"['assistants', 'assistance', 'assistant', 'assessments', 'persistence', 'insistence', 'persistent', 'insistent']",['assistants'],"['assistance', 'insistence', 'assessments', 'persistence', 'assistants', 'assistant', 'insistent', 'persistent']","['assistance', 'assistant', 'assistants', 'persistent', 'assessments', 'persistence', 'insistent', 'insistence']",['assistants'],"['assistance', 'assistant', 'assistants', 'persistent', 'assessments', 'persistence', 'insistent', 'insistence']"
affort,afford,the other hand older people normally have more money than younger ones so they can ***mask*** expensive sports events or other happenings which younger ones will never seen in that way,AH F AO R T,"['afford', 'abort', 'assort', 'fought', 'apart', 'fart', 'reform', 'afoot', 'ford', 'accord']","['afford', 'alfort', 'effort']","['ford', 'afoot', 'fart', 'apart', 'accord', 'alfort', 'abort', 'assort', 'afford', 'reform', 'fought', 'effort']","['afford', 'ford', 'reform', 'fart', 'assort', 'apart', 'afoot', 'accord', 'fought', 'abort']","['afford', 'effort', 'alfort']","['afford', 'ford', 'reform', 'fart', 'assort', 'apart', 'afoot', 'accord', 'effort', 'alfort', 'fought', 'abort']"
refeere,referee,in my opinion there is a need for specialists and generalists with generalists i ***mask*** to people who have a broad knowledge if everyone is specializing on his topic,R IH F IH R,"['revere', 'riffing', 'refer', 'emir', 'referring', 'sphere', 'riffs', 'rift', 'riffed', 'riffle']",['referee'],"['referee', 'emir', 'referring', 'riffs', 'rift', 'revere', 'riffing', 'riffed', 'riffle', 'refer', 'sphere']","['refer', 'referring', 'sphere', 'rift', 'riffs', 'riffing', 'riffed', 'riffle', 'revere', 'emir']",['referee'],"['refer', 'referring', 'referee', 'sphere', 'rift', 'riffs', 'riffing', 'riffed', 'riffle', 'revere', 'emir']"
ofthen,often,academics during my work expirience i saw that sometimes it has to many specialists and ***mask*** they forget about what the whole picture is in there cases the statement could lead,AO F AH N,"['often', 'awful', 'office', 'oren', 'auden', 'orson', 'organ', 'officer', 'aachen', 'offing']","['ofthe', 'often']","['auden', 'orson', 'officer', 'awful', 'oren', 'often', 'ofthe', 'aachen', 'office', 'organ', 'offing']","['often', 'offing', 'oren', 'office', 'officer', 'awful', 'organ', 'orson', 'auden', 'aachen']","['often', 'ofthe']","['often', 'ofthe', 'offing', 'oren', 'office', 'officer', 'awful', 'organ', 'orson', 'auden', 'aachen']"
varyity,varsity,of study for business students it is neccesary to know a lot of a huge ***mask*** of topics but the need to go into detail is not that big this is,V ER AY IH T IY,"['variety', 'verity', 'vanity', 'veracity', 'varieties', 'virility', 'nicety', 'levity', 'verdict']",['varsity'],"['veracity', 'verity', 'vanity', 'variety', 'nicety', 'levity', 'virility', 'verdict', 'varieties', 'varsity']","['variety', 'varieties', 'verity', 'vanity', 'verdict', 'virility', 'nicety', 'veracity', 'levity']",['varsity'],"['variety', 'varieties', 'verity', 'varsity', 'vanity', 'verdict', 'virility', 'nicety', 'veracity', 'levity']"
expirience,experience,agree with it but it is correct in specific fields of academics during my work ***mask*** i saw that sometimes it has to many specialists and ofthen they forget about what,IH K S P IH R IY AH N S,"['experience', 'experienced', 'expedience', 'experiences', 'experiencing', 'inexperience']",['experience'],"['expedience', 'experience', 'experiences', 'inexperience', 'experienced', 'experiencing']","['inexperience', 'experience', 'experiences', 'experienced', 'expedience', 'experiencing']",['experience'],"['inexperience', 'experience', 'experiences', 'experienced', 'expedience', 'experiencing']"
inovative,innovative,from one field to the specialised field and eventually come up with something new and ***mask*** i think there are also some slight differences between the fields of study for business,IH N AH V EY T IH V,"['innovative', 'innovative', 'innovated', 'innovating', 'innovators', 'invasive', 'innovated', 'innovator', 'innovates', 'innovating']",['innovative'],"['innovators', 'innovates', 'innovating', 'innovator', 'innovative', 'invasive', 'innovated']","['innovative', 'invasive', 'innovators', 'innovating', 'innovator', 'innovates', 'innovated']",['innovative'],"['innovative', 'invasive', 'innovators', 'innovator', 'innovating', 'innovates', 'innovated']"
specialiye,specialize,work for students there sould be a choise wether to get a broad knowledge or ***mask*** on one subjet it is important that one can figure out what suits him or,S P EH SH AH L IY,"['specially', 'specials', 'special', 'especially', 'especially', 'specially', 'speedily', 'speckled', 'steadily', 'spatial', 'spacial']","['specialize', 'specialise']","['special', 'spatial', 'especially', 'specialize', 'specially', 'steadily', 'spacial', 'speckled', 'specialise', 'speedily', 'specials']","['especially', 'special', 'speedily', 'specially', 'speckled', 'steadily', 'specials', 'spatial', 'spacial']","['specialize', 'specialise']","['especially', 'special', 'specialize', 'specialise', 'speedily', 'specially', 'speckled', 'steadily', 'specials', 'spatial', 'spacial']"
subjet,subject,there sould be a choise wether to get a broad knowledge or specialiye on one ***mask*** it is important that one can figure out what suits him or her best for,S AH B JH EH T,"['subset', 'sublet', 'subject', 'submit', 'subvert', 'subject', 'sunset', 'subjects', 'tibet', 'babette']","['sublet', 'subset', 'subject', 'sujet']","['babette', 'submit', 'subject', 'sujet', 'subjects', 'subset', 'tibet', 'sublet', 'subvert', 'sunset']","['subject', 'subjects', 'sunset', 'sublet', 'subvert', 'babette', 'tibet', 'subset', 'submit']","['subject', 'sujet', 'sublet', 'subset']","['subject', 'subjects', 'sunset', 'sujet', 'sublet', 'subvert', 'babette', 'tibet', 'subset', 'submit']"
